,chainId,Stage_Name,stageCost,relDepth,stageClassification,avgDemand,stdDevDemand,maxServiceTime,serviceLevel,stageTime,stdDev_stageTime,stageTime_1,stageTime_%_1,stageTime_2,stageTime_%_2,stageTime_3,stageTime_%_3,stageTime_4,stageTime_%_4,stageTime_5,stageTime_%_5,stageTime_6,stageTime_%_6,xPosition,yPosition,Unnamed: 25
14807,37,Retail_0074,4.46,0,Retail,3.43,2.35,0.0,0.99,5.28,4.45,,,,,,,,,,,,,704,3600,
14808,37,Retail_0235,4.49,0,Retail,1.25,1.75,0.0,0.99,6.0,3.67,,,,,,,,,,,,,704,11760,
14809,37,Retail_0199,4.52,0,Retail,0.79,1.83,0.0,0.99,4.75,3.42,,,,,,,,,,,,,704,10032,
14810,37,Retail_0210,4.52,0,Retail,2.8,3.64,0.0,0.99,3.73,2.45,,,,,,,,,,,,,704,10560,
14811,37,Retail_0252,4.52,0,Retail,1.39,1.54,0.0,0.99,5.4,3.14,,,,,,,,,,,,,704,12576,
14812,37,Retail_0137,4.54,0,Retail,1.44,1.63,0.0,0.99,4.01,3.71,,,,,,,,,,,,,704,6768,
14813,37,Retail_0114,4.56,0,Retail,1.05,1.72,0.0,0.99,6.04,4.27,,,,,,,,,,,,,704,5568,
14814,37,Part_0065,4.57,3,Part,,,,,8.0,,,,,,,,,,,,,,176,4416,
14815,37,Retail_0459,4.59,0,Retail,1.52,2.27,0.0,0.99,4.34,3.5,,,,,,,,,,,,,704,23760,
14816,37,Retail_0068,4.61,0,Retail,2.09,2.35,0.0,0.99,6.56,4.22,,,,,,,,,,,,,704,3312,
14817,37,Retail_0150,4.63,0,Retail,1.15,1.19,0.0,0.99,11.63,2.63,,,,,,,,,,,,,704,7392,
14818,37,Retail_0155,4.63,0,Retail,1.16,1.63,0.0,0.99,5.29,1.53,,,,,,,,,,,,,704,7632,
14819,37,Part_0067,4.67,3,Part,,,,,7.0,,,,,,,,,,,,,,176,4512,
14820,37,Retail_0470,4.67,0,Retail,1.43,2.33,0.0,0.99,5.12,4.56,,,,,,,,,,,,,704,24288,
14821,37,Retail_0455,4.68,0,Retail,2.27,2.84,0.0,0.99,6.27,3.5,,,,,,,,,,,,,704,23520,
14822,37,Retail_0513,4.69,0,Retail,1.62,1.96,0.0,0.99,4.46,2.68,,,,,,,,,,,,,704,26352,
14823,37,Part_0138,4.71,3,Part,,,,,7.0,,,,,,,,,,,,,,176,10464,
14824,37,Retail_0461,4.71,0,Retail,1.06,1.81,0.0,0.99,4.4,3.76,,,,,,,,,,,,,704,23856,
14825,37,Retail_0448,4.75,0,Retail,2.97,1.66,0.0,0.99,5.81,4.16,,,,,,,,,,,,,704,23184,
14826,37,Retail_0411,4.81,0,Retail,1.21,2.26,0.0,0.99,5.19,3.18,,,,,,,,,,,,,704,20208,
14827,37,Retail_0163,4.82,0,Retail,0.94,1.78,0.0,0.99,4.69,4.64,,,,,,,,,,,,,704,8016,
14828,37,Retail_0316,4.82,0,Retail,1.05,1.39,0.0,0.99,5.58,2.45,,,,,,,,,,,,,704,15648,
14829,37,Part_0119,4.83,3,Part,,,,,8.0,,,,,,,,,,,,,,176,9360,
14830,37,Part_0202,4.83,3,Part,,,,,9.0,,,,,,,,,,,,,,176,17952,
14831,37,Retail_0444,4.83,0,Retail,1.76,2.2,0.0,0.99,6.49,3.18,,,,,,,,,,,,,704,21888,
14832,37,Retail_0467,4.83,0,Retail,1.62,1.57,0.0,0.99,3.89,2.06,,,,,,,,,,,,,704,24144,
14833,37,Retail_0003,4.84,0,Retail,3.14,2.61,0.0,0.99,4.57,4.15,,,,,,,,,,,,,704,144,
14834,37,Retail_0400,4.85,0,Retail,1.68,1.59,0.0,0.99,5.03,3.08,,,,,,,,,,,,,704,19680,
14835,37,Retail_0341,4.91,0,Retail,1.81,1.36,0.0,0.99,4.79,4.08,,,,,,,,,,,,,704,16848,
14836,37,Part_0070,4.93,3,Part,,,,,7.0,,,,,,,,,,,,,,176,4656,
14837,37,Retail_0522,4.93,0,Retail,1.21,0.78,0.0,0.99,4.42,2.31,,,,,,,,,,,,,704,26784,
14838,37,Retail_0254,4.97,0,Retail,1.41,2.65,0.0,0.99,5.46,3.18,,,,,,,,,,,,,704,12672,
14839,37,Retail_0299,4.97,0,Retail,1.58,1.82,0.0,0.99,4.8,2.74,,,,,,,,,,,,,704,14832,
14840,37,Retail_0451,4.98,0,Retail,6.33,4.14,0.0,0.99,6.29,3.54,,,,,,,,,,,,,704,23328,
14841,37,Part_0084,4.99,3,Part,,,,,6.0,,,,,,,,,,,,,,176,6576,
14842,37,Manuf_0030,40,2,Manuf,,,,,2.34,,,,,,,,,,,,,,352,9936,
14843,37,Manuf_0026,40.05,2,Manuf,,,,,2.24,,,,,,,,,,,,,,352,9312,
14844,37,Manuf_0031,40.85,2,Manuf,,,,,2.34,,,,,,,,,,,,,,352,10368,
14845,37,Manuf_0014,40.86,2,Manuf,,,,,2.55,,,,,,,,,,,,,,352,5040,
14846,37,Manuf_0029,41.12,2,Manuf,,,,,2.56,,,,,,,,,,,,,,352,9504,
14847,37,Part_0212,41.25,3,Part,,,,,7.0,,,,,,,,,,,,,,176,20064,
14848,37,Manuf_0025,41.51,2,Manuf,,,,,3.22,,,,,,,,,,,,,,352,9264,
14849,37,Part_0189,42,3,Part,,,,,9.0,,,,,,,,,,,,,,176,15504,
14850,37,Manuf_0082,42.26,2,Manuf,,,,,2.26,,,,,,,,,,,,,,352,23520,
14851,37,Manuf_0043,42.8,2,Manuf,,,,,2.27,,,,,,,,,,,,,,352,15504,
14852,37,Manuf_0067,42.91,2,Manuf,,,,,1.74,,,,,,,,,,,,,,352,22368,
14853,37,Part_0173,43.62,3,Part,,,,,7.0,,,,,,,,,,,,,,176,12960,
14854,37,Part_0040,43.87,3,Part,,,,,6.0,,,,,,,,,,,,,,176,1920,
14855,37,Part_0153,44.22,3,Part,,,,,8.0,,,,,,,,,,,,,,176,11184,
14856,37,Part_0124,44.23,3,Part,,,,,7.0,,,,,,,,,,,,,,176,9600,
14857,37,Manuf_0003,44.59,2,Manuf,,,,,2.71,,,,,,,,,,,,,,352,432,
14858,37,Manuf_0062,44.62,2,Manuf,,,,,3.25,,,,,,,,,,,,,,352,22128,
14859,37,Manuf_0024,44.66,2,Manuf,,,,,2.77,,,,,,,,,,,,,,352,9216,
14860,37,Manuf_0032,44.88,2,Manuf,,,,,2.73,,,,,,,,,,,,,,352,10800,
14861,37,Manuf_0079,44.9,2,Manuf,,,,,2.2,,,,,,,,,,,,,,352,22944,
14862,37,Manuf_0041,45.05,2,Manuf,,,,,2.74,,,,,,,,,,,,,,352,14640,
14863,37,Manuf_0069,45.09,2,Manuf,,,,,2.97,,,,,,,,,,,,,,352,22464,
14864,37,Manuf_0056,45.2,2,Manuf,,,,,2.65,,,,,,,,,,,,,,352,20976,
14865,37,Manuf_0086,45.69,2,Manuf,,,,,2.18,,,,,,,,,,,,,,352,25824,
14866,37,Part_0031,45.98,3,Part,,,,,6.0,,,,,,,,,,,,,,176,1488,
14867,37,Manuf_0078,46.01,2,Manuf,,,,,3.11,,,,,,,,,,,,,,352,22896,
14868,37,Manuf_0070,46.17,2,Manuf,,,,,3.09,,,,,,,,,,,,,,352,22512,
14869,37,Part_0258,46.3,3,Part,,,,,8.0,,,,,,,,,,,,,,176,23808,
14870,37,Part_0012,46.43,3,Part,,,,,7.0,,,,,,,,,,,,,,176,576,
14871,37,Part_0242,46.79,3,Part,,,,,8.0,,,,,,,,,,,,,,176,23040,
14872,37,Manuf_0053,47.17,2,Manuf,,,,,2.92,,,,,,,,,,,,,,352,19632,
14873,37,Manuf_0084,47.39,2,Manuf,,,,,2.83,,,,,,,,,,,,,,352,24960,
14874,37,Part_0241,47.43,3,Part,,,,,8.0,,,,,,,,,,,,,,176,22992,
14875,37,Manuf_0077,47.46,2,Manuf,,,,,2.93,,,,,,,,,,,,,,352,22848,
14876,37,Part_0071,47.75,3,Part,,,,,8.0,,,,,,,,,,,,,,176,4704,
14877,37,Manuf_0044,47.93,2,Manuf,,,,,3.17,,,,,,,,,,,,,,352,15936,
14878,37,Part_0168,48.02,3,Part,,,,,8.0,,,,,,,,,,,,,,176,11904,
14879,37,Manuf_0064,48.03,2,Manuf,,,,,2.33,,,,,,,,,,,,,,352,22224,
14880,37,Part_0244,48.6,3,Part,,,,,8.0,,,,,,,,,,,,,,176,23136,
14881,37,Part_0249,48.72,3,Part,,,,,8.0,,,,,,,,,,,,,,176,23376,
14882,37,Manuf_0034,49.05,2,Manuf,,,,,2.52,,,,,,,,,,,,,,352,11664,
14883,37,Manuf_0068,49.06,2,Manuf,,,,,3.23,,,,,,,,,,,,,,352,22416,
14884,37,Manuf_0074,49.73,2,Manuf,,,,,2.39,,,,,,,,,,,,,,352,22704,
14885,37,Manuf_0085,49.74,2,Manuf,,,,,2.78,,,,,,,,,,,,,,352,25392,
14886,37,Part_0056,5,3,Part,,,,,8.0,,,,,,,,,,,,,,176,3984,
14887,37,Part_0094,5,3,Part,,,,,6.0,,,,,,,,,,,,,,176,7488,
14888,37,Retail_0120,5,0,Retail,1.01,3.24,0.0,0.96,10.3,4.61,,,,,,,,,,,,,704,5856,
14889,37,Retail_0246,5.01,0,Retail,1.8,1.77,0.0,0.99,6.25,2.55,,,,,,,,,,,,,704,12288,
14890,37,Part_0036,5.03,3,Part,,,,,8.0,,,,,,,,,,,,,,176,1728,
14891,37,Part_0066,5.03,3,Part,,,,,6.0,,,,,,,,,,,,,,176,4464,
14892,37,Retail_0255,5.05,0,Retail,1.98,1.78,0.0,0.99,5.0,3.34,,,,,,,,,,,,,704,12720,
14893,37,Part_0069,5.07,3,Part,,,,,9.0,,,,,,,,,,,,,,176,4608,
14894,37,Retail_0437,5.07,0,Retail,1.2,2.47,0.0,0.99,5.35,4.17,,,,,,,,,,,,,704,21504,
14895,37,Retail_0126,5.1,0,Retail,1.16,1.18,0.0,0.99,4.99,2.69,,,,,,,,,,,,,704,6192,
14896,37,Retail_0495,5.12,0,Retail,1.33,1.47,0.0,0.99,4.43,3.37,,,,,,,,,,,,,704,25488,
14897,37,Part_0144,5.13,3,Part,,,,,8.0,,,,,,,,,,,,,,176,10752,
14898,37,Retail_0087,5.13,0,Retail,2.94,4.49,0.0,0.99,5.18,3.44,,,,,,,,,,,,,704,4224,
14899,37,Retail_0148,5.13,0,Retail,1.16,1.53,0.0,0.99,8.63,3.08,,,,,,,,,,,,,704,7296,
14900,37,Retail_0465,5.14,0,Retail,2.63,2.06,0.0,0.99,5.16,2.83,,,,,,,,,,,,,704,24048,
14901,37,Part_0114,5.18,3,Part,,,,,7.0,,,,,,,,,,,,,,176,9120,
14902,37,Retail_0282,5.18,0,Retail,1.0,1.55,0.0,0.99,5.1,3.66,,,,,,,,,,,,,704,14016,
14903,37,Retail_0196,5.22,0,Retail,0.88,1.58,0.0,0.96,10.19,3.56,,,,,,,,,,,,,704,9888,
14904,37,Retail_0247,5.23,0,Retail,1.17,1.84,0.0,0.99,6.1,2.7,,,,,,,,,,,,,704,12336,
14905,37,Part_0106,5.24,3,Part,,,,,8.0,,,,,,,,,,,,,,176,8736,
14906,37,Retail_0058,5.24,0,Retail,1.95,1.19,0.0,0.99,4.11,2.03,,,,,,,,,,,,,704,2832,
14907,37,Retail_0287,5.25,0,Retail,2.79,1.8,0.0,0.99,4.2,2.1,,,,,,,,,,,,,704,14256,
14908,37,Retail_0067,5.26,0,Retail,2.48,2.1,0.0,0.99,5.2,3.6,,,,,,,,,,,,,704,3264,
14909,37,Retail_0317,5.26,0,Retail,0.96,2.08,0.0,0.99,4.27,2.92,,,,,,,,,,,,,704,15696,
14910,37,Retail_0059,5.28,0,Retail,18.17,8.29,0.0,0.99,6.44,2.39,,,,,,,,,,,,,704,2880,
14911,37,Retail_0382,5.28,0,Retail,1.27,1.84,0.0,0.99,3.99,3.15,,,,,,,,,,,,,704,18816,
14912,37,Retail_0391,5.28,0,Retail,2.96,3.64,0.0,0.99,3.88,3.35,,,,,,,,,,,,,704,19248,
14913,37,Retail_0466,5.28,0,Retail,2.33,1.8,0.0,0.99,4.91,2.67,,,,,,,,,,,,,704,24096,
14914,37,Retail_0220,5.29,0,Retail,0.82,1.0,0.0,0.99,5.59,3.57,,,,,,,,,,,,,704,11040,
14915,37,Retail_0258,5.29,0,Retail,1.16,2.04,0.0,0.96,10.25,2.4,,,,,,,,,,,,,704,12864,
14916,37,Retail_0385,5.3,0,Retail,1.12,1.06,0.0,0.99,5.49,4.27,,,,,,,,,,,,,704,18960,
14917,37,Retail_0146,5.32,0,Retail,2.24,2.55,0.0,0.99,5.21,2.64,,,,,,,,,,,,,704,7200,
14918,37,Retail_0192,5.33,0,Retail,0.91,1.11,0.0,0.99,4.03,3.48,,,,,,,,,,,,,704,9696,
14919,37,Retail_0504,5.35,0,Retail,1.55,1.02,0.0,0.99,6.13,2.7,,,,,,,,,,,,,704,25920,
14920,37,Retail_0069,5.36,0,Retail,0.98,1.32,0.0,0.99,5.97,3.5,,,,,,,,,,,,,704,3360,
14921,37,Retail_0085,5.36,0,Retail,2.52,2.37,0.0,0.99,5.79,3.61,,,,,,,,,,,,,704,4128,
14922,37,Retail_0049,5.37,0,Retail,1.29,1.63,0.0,0.99,4.39,3.35,,,,,,,,,,,,,704,2400,
14923,37,Part_0089,5.38,3,Part,,,,,7.0,,,,,,,,,,,,,,176,6816,
14924,37,Retail_0010,5.4,0,Retail,1.08,1.16,0.0,0.99,4.48,3.26,,,,,,,,,,,,,704,480,
14925,37,Retail_0488,5.4,0,Retail,2.13,1.25,0.0,0.99,4.26,4.74,,,,,,,,,,,,,704,25152,
14926,37,Retail_0272,5.42,0,Retail,1.67,1.32,0.0,0.99,5.16,3.89,,,,,,,,,,,,,704,13536,
14927,37,Part_0057,5.44,3,Part,,,,,7.0,,,,,,,,,,,,,,176,4032,
14928,37,Retail_0173,5.45,0,Retail,2.0,1.09,0.0,0.99,5.08,3.27,,,,,,,,,,,,,704,8496,
14929,37,Part_0011,5.46,3,Part,,,,,8.0,,,,,,,,,,,,,,176,528,
14930,37,Retail_0228,5.47,0,Retail,1.78,3.74,0.0,0.99,5.32,2.62,,,,,,,,,,,,,704,11424,
14931,37,Retail_0221,5.48,0,Retail,0.76,2.69,0.0,0.99,5.84,3.97,,,,,,,,,,,,,704,11088,
14932,37,Retail_0161,5.49,0,Retail,1.08,1.9,0.0,0.99,3.69,4.41,,,,,,,,,,,,,704,7920,
14933,37,Retail_0206,5.49,0,Retail,1.92,2.05,0.0,0.99,6.16,2.47,,,,,,,,,,,,,704,10368,
14934,37,Retail_0256,5.49,0,Retail,1.22,1.55,0.0,0.99,7.49,2.94,,,,,,,,,,,,,704,12768,
14935,37,Retail_0062,5.51,0,Retail,1.48,1.43,0.0,0.99,11.06,2.06,,,,,,,,,,,,,704,3024,
14936,37,Part_0229,5.52,3,Part,,,,,7.0,,,,,,,,,,,,,,176,22416,
14937,37,Retail_0274,5.56,0,Retail,1.68,1.62,0.0,0.99,6.19,2.88,,,,,,,,,,,,,704,13632,
14938,37,Retail_0355,5.57,0,Retail,2.06,2.31,0.0,0.99,4.68,4.44,,,,,,,,,,,,,704,17520,
14939,37,Retail_0118,5.59,0,Retail,1.08,3.09,0.0,0.99,6.47,3.85,,,,,,,,,,,,,704,5760,
14940,37,Retail_0419,5.59,0,Retail,1.22,1.37,0.0,0.99,5.75,2.48,,,,,,,,,,,,,704,20640,
14941,37,Part_0059,5.6,3,Part,,,,,8.0,,,,,,,,,,,,,,176,4128,
14942,37,Retail_0098,5.61,0,Retail,4.43,5.78,0.0,0.99,4.33,4.62,,,,,,,,,,,,,704,4800,
14943,37,Retail_0205,5.61,0,Retail,0.76,2.01,0.0,0.96,8.36,3.37,,,,,,,,,,,,,704,10320,
14944,37,Retail_0428,5.61,0,Retail,1.24,1.26,0.0,0.99,6.38,3.83,,,,,,,,,,,,,704,21072,
14945,37,Retail_0454,5.61,0,Retail,2.36,2.23,0.0,0.99,8.27,3.43,,,,,,,,,,,,,704,23472,
14946,37,Retail_0020,5.62,0,Retail,1.01,2.5,0.0,0.99,6.3,3.0,,,,,,,,,,,,,704,960,
14947,37,Retail_0229,5.62,0,Retail,2.31,1.66,0.0,0.99,4.84,3.05,,,,,,,,,,,,,704,11472,
14948,37,Retail_0364,5.62,0,Retail,1.68,1.44,0.0,0.99,5.13,2.52,,,,,,,,,,,,,704,17952,
14949,37,Retail_0460,5.63,0,Retail,2.26,4.47,0.0,0.99,5.99,3.5,,,,,,,,,,,,,704,23808,
14950,37,Retail_0276,5.64,0,Retail,1.41,1.82,0.0,0.96,10.02,2.98,,,,,,,,,,,,,704,13728,
14951,37,Part_0160,5.65,3,Part,,,,,8.0,,,,,,,,,,,,,,176,11520,
14952,37,Retail_0326,5.67,0,Retail,1.12,1.04,0.0,0.99,5.01,2.6,,,,,,,,,,,,,704,16128,
14953,37,Retail_0179,5.68,0,Retail,0.87,1.99,0.0,0.99,4.46,3.62,,,,,,,,,,,,,704,8784,
14954,37,Retail_0285,5.68,0,Retail,0.92,1.51,0.0,0.96,9.22,4.15,,,,,,,,,,,,,704,14160,
14955,37,Retail_0077,5.7,0,Retail,8.11,2.84,0.0,0.99,5.25,3.29,,,,,,,,,,,,,704,3744,
14956,37,Retail_0045,5.71,0,Retail,1.04,2.88,0.0,0.99,6.76,3.15,,,,,,,,,,,,,704,2208,
14957,37,Part_0123,5.73,3,Part,,,,,9.0,,,,,,,,,,,,,,176,9552,
14958,37,Retail_0029,5.73,0,Retail,1.08,2.4,0.0,0.99,4.55,2.74,,,,,,,,,,,,,704,1392,
14959,37,Retail_0139,5.75,0,Retail,1.02,2.21,0.0,0.99,7.64,4.34,,,,,,,,,,,,,704,6864,
14960,37,Retail_0376,5.75,0,Retail,2.84,1.44,0.0,0.99,4.02,4.61,,,,,,,,,,,,,704,18528,
14961,37,Part_0218,5.76,3,Part,,,,,8.0,,,,,,,,,,,,,,176,21504,
14962,37,Retail_0047,5.76,0,Retail,1.1,1.89,0.0,0.99,6.24,3.45,,,,,,,,,,,,,704,2304,
14963,37,Retail_0108,5.76,0,Retail,1.55,1.39,0.0,0.99,4.66,3.15,,,,,,,,,,,,,704,5280,
14964,37,Retail_0224,5.77,0,Retail,2.1,2.46,0.0,0.99,5.15,2.13,,,,,,,,,,,,,704,11232,
14965,37,Retail_0112,5.78,0,Retail,1.14,2.02,0.0,0.99,5.2,3.89,,,,,,,,,,,,,704,5472,
14966,37,Part_0163,5.81,3,Part,,,,,8.0,,,,,,,,,,,,,,176,11664,
14967,37,Retail_0060,5.81,0,Retail,2.74,2.87,0.0,0.99,8.7,1.77,,,,,,,,,,,,,704,2928,
14968,37,Retail_0373,5.82,0,Retail,3.62,1.69,0.0,0.99,3.86,4.54,,,,,,,,,,,,,704,18384,
14969,37,Part_0090,5.84,3,Part,,,,,7.0,,,,,,,,,,,,,,176,7008,
14970,37,Part_0255,5.84,3,Part,,,,,8.0,,,,,,,,,,,,,,176,23664,
14971,37,Retail_0223,5.84,0,Retail,0.77,2.21,0.0,0.96,9.71,3.78,,,,,,,,,,,,,704,11184,
14972,37,Retail_0103,5.85,0,Retail,1.58,1.69,0.0,0.99,5.59,3.6,,,,,,,,,,,,,704,5040,
14973,37,Retail_0238,5.86,0,Retail,1.3,1.61,0.0,0.99,7.36,3.22,,,,,,,,,,,,,704,11904,
14974,37,Retail_0486,5.86,0,Retail,1.43,2.15,0.0,0.99,5.62,3.93,,,,,,,,,,,,,704,25056,
14975,37,Retail_0346,5.87,0,Retail,1.25,1.88,0.0,0.99,4.78,4.28,,,,,,,,,,,,,704,17088,
14976,37,Retail_0445,5.89,0,Retail,2.52,3.09,0.0,0.96,9.81,3.48,,,,,,,,,,,,,704,23040,
14977,37,Retail_0159,5.91,0,Retail,1.02,2.49,0.0,0.99,11.76,1.27,,,,,,,,,,,,,704,7824,
14978,37,Retail_0040,5.93,0,Retail,1.86,4.86,0.0,0.99,5.26,4.19,,,,,,,,,,,,,704,1968,
14979,37,Retail_0096,5.95,0,Retail,2.17,2.05,0.0,0.99,5.97,4.15,,,,,,,,,,,,,704,4656,
14980,37,Retail_0111,5.95,0,Retail,1.45,2.21,0.0,0.96,9.03,3.88,,,,,,,,,,,,,704,5424,
14981,37,Retail_0421,5.95,0,Retail,1.74,1.75,0.0,0.99,4.64,2.78,,,,,,,,,,,,,704,20736,
14982,37,Retail_0305,5.97,0,Retail,2.29,2.01,0.0,0.99,4.07,2.23,,,,,,,,,,,,,704,15120,
14983,37,Manuf_0005,50.2,2,Manuf,,,,,3.19,,,,,,,,,,,,,,352,1296,
14984,37,Part_0257,50.47,3,Part,,,,,9.0,,,,,,,,,,,,,,176,23760,
14985,37,Manuf_0051,50.67,2,Manuf,,,,,2.7,,,,,,,,,,,,,,352,18768,
14986,37,Part_0171,50.83,3,Part,,,,,6.0,,,,,,,,,,,,,,176,12528,
14987,37,Manuf_0057,50.98,2,Manuf,,,,,2.41,,,,,,,,,,,,,,352,21408,
14988,37,Manuf_0020,51.45,2,Manuf,,,,,3.03,,,,,,,,,,,,,,352,7872,
14989,37,Part_0263,51.49,3,Part,,,,,8.0,,,,,,,,,,,,,,176,24048,
14990,37,Manuf_0006,51.96,2,Manuf,,,,,2.2,,,,,,,,,,,,,,352,1776,
14991,37,Part_0251,52.12,3,Part,,,,,9.0,,,,,,,,,,,,,,176,23472,
14992,37,Part_0129,52.32,3,Part,,,,,8.0,,,,,,,,,,,,,,176,9840,
14993,37,Part_0191,52.5,3,Part,,,,,6.0,,,,,,,,,,,,,,176,16368,
14994,37,Part_0248,52.6,3,Part,,,,,9.0,,,,,,,,,,,,,,176,23328,
14995,37,Part_0086,53.02,3,Part,,,,,8.0,,,,,,,,,,,,,,176,6672,
14996,37,Manuf_0087,53.15,2,Manuf,,,,,2.72,,,,,,,,,,,,,,368,26256,
14997,37,Manuf_0023,53.73,2,Manuf,,,,,2.29,,,,,,,,,,,,,,352,9168,
14998,37,Part_0262,53.98,3,Part,,,,,7.0,,,,,,,,,,,,,,176,24000,
14999,37,Manuf_0012,53.99,2,Manuf,,,,,3.09,,,,,,,,,,,,,,352,4128,
15000,37,Part_0157,54.29,3,Part,,,,,9.0,,,,,,,,,,,,,,176,11376,
15001,37,Part_0003,54.53,3,Part,,,,,8.0,,,,,,,,,,,,,,176,144,
15002,37,Part_0076,54.58,3,Part,,,,,7.0,,,,,,,,,,,,,,176,5136,
15003,37,Manuf_0063,54.7,2,Manuf,,,,,3.16,,,,,,,,,,,,,,352,22176,
15004,37,Part_0121,54.87,3,Part,,,,,7.0,,,,,,,,,,,,,,176,9456,
15005,37,Manuf_0042,55.11,2,Manuf,,,,,2.65,,,,,,,,,,,,,,352,15072,
15006,37,Part_0245,55.12,3,Part,,,,,8.0,,,,,,,,,,,,,,176,23184,
15007,37,Part_0188,55.28,3,Part,,,,,7.0,,,,,,,,,,,,,,176,15120,
15008,37,Manuf_0013,55.37,2,Manuf,,,,,2.59,,,,,,,,,,,,,,352,4560,
15009,37,Manuf_0021,55.41,2,Manuf,,,,,2.25,,,,,,,,,,,,,,352,8304,
15010,37,Part_0166,56.37,3,Part,,,,,6.0,,,,,,,,,,,,,,176,11808,
15011,37,Part_0091,56.44,3,Part,,,,,8.0,,,,,,,,,,,,,,176,7056,
15012,37,Manuf_0076,56.59,2,Manuf,,,,,2.86,,,,,,,,,,,,,,352,22800,
15013,37,Part_0093,56.89,3,Part,,,,,8.0,,,,,,,,,,,,,,176,7440,
15014,37,Manuf_0011,56.93,2,Manuf,,,,,2.52,,,,,,,,,,,,,,352,3888,
15015,37,Part_0232,57.32,3,Part,,,,,8.0,,,,,,,,,,,,,,176,22560,
15016,37,Part_0095,57.57,3,Part,,,,,8.0,,,,,,,,,,,,,,176,7536,
15017,37,Manuf_0040,57.88,2,Manuf,,,,,2.62,,,,,,,,,,,,,,352,14208,
15018,37,Manuf_0075,58.12,2,Manuf,,,,,2.47,,,,,,,,,,,,,,352,22752,
15019,37,Manuf_0001,58.26,2,Manuf,,,,,2.36,,,,,,,,,,,,,,352,48,
15020,37,Part_0104,58.82,3,Part,,,,,8.0,,,,,,,,,,,,,,176,8400,
15021,37,Part_0125,59.23,3,Part,,,,,7.0,,,,,,,,,,,,,,176,9648,
15022,37,Part_0254,59.35,3,Part,,,,,9.0,,,,,,,,,,,,,,176,23616,
15023,37,Manuf_0054,59.93,2,Manuf,,,,,2.77,,,,,,,,,,,,,,352,20064,
15024,37,Manuf_0065,59.97,2,Manuf,,,,,3.01,,,,,,,,,,,,,,352,22272,
15025,37,Part_0112,6,3,Part,,,,,8.0,,,,,,,,,,,,,,176,9024,
15026,37,Retail_0203,6.02,0,Retail,0.95,2.4,0.0,0.99,7.82,4.03,,,,,,,,,,,,,704,10224,
15027,37,Retail_0471,6.04,0,Retail,1.53,1.5,0.0,0.99,6.62,4.2,,,,,,,,,,,,,704,24336,
15028,37,Retail_0147,6.05,0,Retail,1.77,1.18,0.0,0.99,6.31,3.21,,,,,,,,,,,,,704,7248,
15029,37,Retail_0211,6.05,0,Retail,1.73,1.4,0.0,0.99,5.0,3.26,,,,,,,,,,,,,704,10608,
15030,37,Part_0222,6.07,3,Part,,,,,8.0,,,,,,,,,,,,,,176,22080,
15031,37,Retail_0214,6.08,0,Retail,1.41,1.19,0.0,0.96,8.54,2.38,,,,,,,,,,,,,704,10752,
15032,37,Retail_0197,6.09,0,Retail,0.89,2.82,0.0,0.99,6.56,3.68,,,,,,,,,,,,,704,9936,
15033,37,Retail_0394,6.09,0,Retail,1.62,2.12,0.0,0.99,4.02,4.51,,,,,,,,,,,,,704,19392,
15034,37,Part_0096,6.1,3,Part,,,,,6.0,,,,,,,,,,,,,,176,7872,
15035,37,Retail_0054,6.12,0,Retail,4.44,2.55,0.0,0.99,4.91,1.54,,,,,,,,,,,,,704,2640,
15036,37,Retail_0409,6.15,0,Retail,1.29,2.46,0.0,0.99,4.48,3.61,,,,,,,,,,,,,704,20112,
15037,37,Retail_0430,6.15,0,Retail,1.24,1.77,0.0,0.99,4.73,4.62,,,,,,,,,,,,,704,21168,
15038,37,Retail_0446,6.17,0,Retail,2.01,1.49,0.0,0.99,5.82,3.67,,,,,,,,,,,,,704,23088,
15039,37,Retail_0022,6.2,0,Retail,1.64,1.31,0.0,0.99,4.76,3.33,,,,,,,,,,,,,704,1056,
15040,37,Retail_0034,6.2,0,Retail,0.99,1.29,0.0,0.99,9.69,3.12,,,,,,,,,,,,,704,1680,
15041,37,Retail_0452,6.21,0,Retail,2.13,1.89,0.0,0.99,6.63,3.03,,,,,,,,,,,,,704,23376,
15042,37,Retail_0004,6.22,0,Retail,2.28,2.13,0.0,0.99,4.96,3.25,,,,,,,,,,,,,704,192,
15043,37,Retail_0433,6.23,0,Retail,1.13,1.57,0.0,0.99,10.43,3.37,,,,,,,,,,,,,704,21312,
15044,37,Retail_0314,6.25,0,Retail,1.26,1.58,0.0,0.99,3.55,2.77,,,,,,,,,,,,,704,15552,
15045,37,Retail_0265,6.27,0,Retail,0.85,1.87,0.0,0.99,7.98,4.09,,,,,,,,,,,,,704,13200,
15046,37,Retail_0468,6.29,0,Retail,1.28,2.11,0.0,0.99,4.57,2.85,,,,,,,,,,,,,704,24192,
15047,37,Retail_0267,6.3,0,Retail,1.09,2.37,0.0,0.96,8.86,3.48,,,,,,,,,,,,,704,13296,
15048,37,Retail_0239,6.31,0,Retail,9.76,4.75,0.0,0.99,10.37,3.41,,,,,,,,,,,,,704,11952,
15049,37,Retail_0241,6.31,0,Retail,2.12,2.93,0.0,0.99,6.01,2.0,,,,,,,,,,,,,704,12048,
